tunnelparents,srcport,srcipv4,sentpackets,sentipbytes,sentbytes,rcvdpackets,rcvdipbytes,rcvdbytes,rawmsghostname,rawmsghostipv4,rawmsg,protocol,program,missingbytes,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,localorig,local_resp,history,eventtimeutc,duration,dstport,dstipv4,connstate,connectionid,class,_eventid,__metadata__,srccountry,srccountrycode,srccity,srcdomain,srcisp,srclatitude,srclongitude,srcregion,srcusagetype,dstcountry,dstcountrycode,dstcity,dstdomain,dstisp,dstlatitude,dstlongitude,dstregion,dstusagetype,meta_cbname,msr_ruleids,service
(empty),8662,172.21.25.80,1,64,0,3,136,0,gcidn0699,127.0.0.1,1494257874.056372	CtSJWv1jmjnIlXwgp4	172.21.25.80	8662	172.20.244.16	3537	tcp	-	0.000877	0	0	RSTR	T	T	0	Shrh	1	64	3	136	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:00.782Z,50812,127.0.0.1,bro_conn-1830426979,169,<13>May  8 15:38:00 gcIDN0699 bro25_conn: ,6467238773,1,0.0.0.0/514/tcp,2afd-1817a3b75,11005,true,true,shrh,2017-05-08T15:37:54.056Z,0.000877,3537,172.20.244.16,rstr,ctsjwv1jmjnilxwgp4,bro_conn,df4gcb98-94d7-4fcc-b61f-30da28e93808#823,"{""id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808#823"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":822,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),41935,172.21.25.80,1,64,0,0,0,0,gcidn0699,127.0.0.1,1494257879.071572	CkEhWT39ler5E1vO41	172.21.25.80	41935	172.20.244.16	3444	tcp	-	-	-	-	S0	T	T	0	S	1	64	0	0	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:00.782Z,50812,127.0.0.1,bro_conn-1830426979,156,<13>May  8 15:38:00 gcIDN0699 bro25_conn: ,6467238774,1,0.0.0.0/514/tcp,2afd-1817a3b76,11005,true,true,s,2017-05-08T15:37:59.071Z, ,3444,172.20.244.16,s0,ckehwt39ler5e1vo41,bro_conn,df4gcb98-94d7-4fcc-b61f-30da28e93808#824,"{""id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808#824"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":823,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),8920,172.21.25.80,1,64,0,3,136,0,gcidn0699,127.0.0.1,1494257874.181217	CQAsBi4UW8BN6K6K1e	172.21.25.80	8920	172.20.244.16	4014	tcp	-	0.000728	0	0	RSTR	T	T	0	Shrh	1	64	3	136	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:00.782Z,50812,127.0.0.1,bro_conn-1830426979,169,<13>May  8 15:38:00 gcIDN0699 bro25_conn: ,6467238780,1,0.0.0.0/514/tcp,2afd-1817a3b7c,11005,true,true,shrh,2017-05-08T15:37:54.181Z,0.000728,4014,172.20.244.16,rstr,cqasbi4uw8bn6k6k1e,bro_conn,df4gcb98-94d7-4fcc-b61f-30da28e93808#828,"{""id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808#828"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":827,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),49719,172.21.25.80,1,64,0,3,136,0,gcidn0699,127.0.0.1,1494257874.196227	Cg06Hx1RaBpG6nFsyd	172.21.25.80	49719	172.20.244.16	6505	tcp	-	0.001008	0	0	RSTR	T	T	0	Shr	1	64	3	136	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:00.782Z,50812,127.0.0.1,bro_conn-1830426979,169,<13>May  8 15:38:00 gcIDN0699 bro25_conn: ,6467238781,1,0.0.0.0/514/tcp,2afd-1817a3b7d,11005,true,true,shr,2017-05-08T15:37:54.196Z,0.001008,6505,172.20.244.16,rstr,cg06hx1rabpg6nfsyd,bro_conn,df4gcb98-94d7-4fcc-b61f-30da28e93808#829,"{""id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808#829"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":828,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),28266,172.21.25.80,1,64,0,0,0,0,gcidn0699,127.0.0.1,1494257879.212195	CzSm6f3NVuwqxA5tma	172.21.25.80	28266	172.20.244.16	4027	tcp	-	-	-	-	S0	T	T	0	S	1	64	0	0	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:00.782Z,50812,127.0.0.1,bro_conn-1830426979,156,<13>May  8 15:38:00 gcIDN0699 bro25_conn: ,6467238783,1,0.0.0.0/514/tcp,2afd-1817a3b7f,11005,true,true,s,2017-05-08T15:37:59.212Z, ,4027,172.20.244.16,s0,czsm6f3nvuwqxa5tma,bro_conn,df4gcb98-94d7-4fcc-b61f-30da28e93808#831,"{""id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808#831"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":830,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),52352,172.21.25.80,1,64,0,3,136,0,gcidn0699,127.0.0.1,1494257874.222110	CNPZKf1M3BspgNNSac	172.21.25.80	52352	172.20.244.16	9950	tcp	-	0.000788	0	0	RSTR	T	T	0	Shr	1	64	3	136	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:00.782Z,50812,127.0.0.1,bro_conn-1830426979,169,<13>May  8 15:38:00 gcIDN0699 bro25_conn: ,6467238784,1,0.0.0.0/514/tcp,2afd-1817a3b80,11005,true,true,shr,1970-01-01T00:24:54.257Z,0.000788,9950,172.20.244.16,rstr,cnpzkf1m3bspgnnsac,bro_conn,df4gcb98-94d7-4fcc-b61f-30da28e93808#832,"{""id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808#832"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":831,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),10452,172.21.25.80,1,64,0,3,136,0,gcidn0699,127.0.0.1,1494257874.230426	CFvCDf2zOchnsRF8k2	172.21.25.80	10452	172.20.244.16	10003	tcp	-	0.000946	0	0	RSTR	T	T	0	Shr	1	64	3	136	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:00.783Z,50812,127.0.0.1,bro_conn-1830426979,170,<13>May  8 15:38:00 gcIDN0699 bro25_conn: ,6467238786,1,0.0.0.0/514/tcp,2afd-1817a3b82,11005,true,true,shr,2017-05-08T15:37:54.230Z,0.000946,10003,172.20.244.16,rstr,cfvcdf2zochnsrf8k2,bro_conn,df4gcb98-94d7-4fcc-b61f-30da28e93808#834,"{""id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808#834"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":833,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),12966,172.21.25.80,1,64,0,3,136,0,gcidn0699,127.0.0.1,1494257874.240086	CTvSck4YDCY7Yfg2e3	172.21.25.80	12966	172.20.244.16	20020	tcp	-	0.000791	0	0	RSTR	T	T	0	Shrh	1	64	3	136	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:00.783Z,50812,127.0.0.1,bro_conn-1830426979,171,<13>May  8 15:38:00 gcIDN0699 bro25_conn: ,6467238787,1,0.0.0.0/514/tcp,2afd-1817a3b83,11005,true,true,shrh,2017-05-08T15:37:54.240Z,0.000791,20020,172.20.244.16,rstr,ctvsck4ydcy7yfg2e3,bro_conn,df4gcb98-94d7-4fcc-b61f-30da28e93808#835,"{""id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808#835"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":834,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),58567,172.21.25.80,1,64,0,3,136,0,gcidn0699,127.0.0.1,1494257874.242163	CXpRfR3gWm29Ig5eX	172.21.25.80	58567	172.20.244.16	25002	tcp	-	0.000872	0	0	RSTR	T	T	0	Shrh	1	64	3	136	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:00.783Z,50812,127.0.0.1,bro_conn-1830426979,170,<13>May  8 15:38:00 gcIDN0699 bro25_conn: ,6467238788,1,0.0.0.0/514/tcp,2afd-1817a3b84,11005,true,true,shrh,2017-05-08T15:37:54.242Z,0.000872,25002,172.20.244.16,rstr,cxprfr3gwm29ig5ex,bro_conn,df4gcb98-94d7-4fcc-b61f-30da28e93808#836,"{""id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808#836"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":835,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),13037,172.21.25.80,1,64,0,0,0,0,gcidn0699,127.0.0.1,1494257879.243409	CQ0hZW2MklXZS0joY8	172.21.25.80	13037	172.20.244.16	4133	tcp	-	-	-	-	S0	T	T	0	S	1	64	0	0	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:00.783Z,50812,127.0.0.1,bro_conn-1830426979,156,<13>May  8 15:38:00 gcIDN0699 bro25_conn: ,6467238789,1,0.0.0.0/514/tcp,2afd-1817a3b85,11005,true,true,s,2017-05-08T15:37:59.243Z, ,4133,172.20.244.16,s0,cq0hzw2mklxzs0joy8,bro_conn,df4gcb98-94d7-4fcc-b61f-30da28e93808#837,"{""id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808#837"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":836,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),20036,172.21.25.80,1,64,0,3,136,0,gcidn0699,127.0.0.1,1494257874.268376	CeOmTy3PwvoPhfIWk8	172.21.25.80	20036	172.20.244.16	11	tcp	-	0.000910	0	0	RSTR	T	T	0	Shrh	1	64	3	136	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:00.783Z,50812,127.0.0.1,bro_conn-1830426979,168,<13>May  8 15:38:00 gcIDN0699 bro25_conn: ,6467238791,1,0.0.0.0/514/tcp,2afd-1817a3b87,11005,true,true,shrh,2017-05-08T15:37:54.268Z,0.00091,11,172.20.244.16,rstr,ceomty3pwvophfiwk8,bro_conn,df4gcb98-94d7-4fcc-b61f-30da28e93808#839,"{""id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808#839"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":838,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),44797,172.21.25.80,1,64,0,0,0,0,gcidn0699,127.0.0.1,1494257879.307152	CQgKhV21cLpp4ampPl	172.21.25.80	44797	172.20.244.16	5193	tcp	-	-	-	-	S0	T	T	0	S	1	64	0	0	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:00.783Z,50812,127.0.0.1,bro_conn-1830426979,156,<13>May  8 15:38:00 gcIDN0699 bro25_conn: ,6467238794,1,0.0.0.0/514/tcp,2afd-1817a3b8a,11005,true,true,s,2017-05-08T15:37:59.307Z, ,5193,172.20.244.16,s0,cqgkhv21clpp4amppl,bro_conn,df4gcb98-94d7-4fcc-b61f-30da28e93808#841,"{""id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808#841"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":840,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),61106,199.255.153.253,5,224,0,3,144,0,gcbrw0699,127.0.0.1,1494258104.116701	CpbOOj2F3n25jyRqqk	199.255.153.253	61106	23.217.197.105	80	tcp	-	10.343385	0	0	SF	F	F	0	ShAgc	5	224	3	144	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:42:01.282Z,39050,127.0.0.1,bro_conn-1830426979,173,<13>May  8 15:42:01 gcBRW0699 bro25_conn: ,4078368773,1,0.0.0.0/514/tcp,2b04-f316f805,11012,false,false,shagc,2017-05-08T15:41:44.116Z,10.343385,80,23.217.197.105,sf,cpbooj2f3n25jyrqqk,bro_conn,df4gcb98-94d7-4fcc-b61f-30da28e93808#1098,"{""id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808#1098"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1097,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,winter park,akamai.com,akamai technologies inc.,28.600000381469727,-81.33924102783203,florida,cdn,11012, , 
(empty),64032,199.255.153.253,8,2997,2665,8,1922,1590,gcbrw0699,127.0.0.1,1494258115.561460	CHG3pNhkdbz8RwXic	199.255.153.253	64032	34.195.92.116	443	tcp	ssl	0.047756	2665	1590	SF	F	F	0	ShADadgc	8	2997	8	1922	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:42:01.283Z,39050,127.0.0.1,bro_conn-1830426979,184,<13>May  8 15:42:01 gcBRW0699 bro25_conn: ,4078368820,1,0.0.0.0/514/tcp,2b04-f316f834,11012,false,false,shadadgc,1970-01-01T00:24:54.258Z,0.047756,443,34.195.92.116,sf,chg3pnhkdbz8rwxic,bro_conn,df4gcb98-94d7-4fcc-b61f-30da28e93808#1099,"{""id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808#1099"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1098,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,ashburn,amazon.com,amazon technologies inc.,39.04372024536133,-77.48748779296875,virginia,dch,11012, ,ssl
(empty),51978,199.255.153.253,1,40,0,0,0,0,gcbrw0699,127.0.0.1,1494258114.954026	CfUQEp1n1VfJYJ0ogc	199.255.153.253	51978	54.85.200.243	80	tcp	-	-	-	-	RSTOS0	F	F	0	R	1	40	0	0	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:42:01.284Z,39050,127.0.0.1,bro_conn-1830426979,161,<13>May  8 15:42:01 gcBRW0699 bro25_conn: ,4078368823,1,0.0.0.0/514/tcp,2b04-f316f837,11012,false,false,r,2017-05-08T15:41:54.954Z, ,80,54.85.200.243,rstos0,cfuqep1n1vfjyj0ogc,bro_conn,df4gcb98-94d7-4fcc-b61f-30da28e93808#1100,"{""id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808#1100"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1099,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,ashburn,amazon.com,amazon technologies inc.,39.04372024536133,-77.48748779296875,virginia,dch,11012, , 
(empty),58129,199.255.153.253,8,709,377,9,5438,5070,gcbrw0699,127.0.0.1,1494258092.556729	CMHJfC0iMIyuPczNi	199.255.153.253	58129	72.21.206.141	443	tcp	ssl	22.705166	377	5070	SF	F	F	0	ShADadgc	8	709	9	5438	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:42:01.284Z,39050,127.0.0.1,bro_conn-1830426979,183,<13>May  8 15:42:01 gcBRW0699 bro25_conn: ,4078368832,1,0.0.0.0/514/tcp,2b04-f316f840,11012,false,false,shadadgc,2017-05-08T15:41:32.556Z,22.705166,443,72.21.206.141,sf,cmhjfc0imiyupczni,bro_conn,df4gcb98-94d7-4fcc-b61f-30da28e93808#1102,"{""id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808#1102"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1101,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,united states,us,ashburn,amazon.com,amazon.com inc.,39.04372024536133,-77.48748779296875,virginia,dch,11012, ,ssl
(empty),26777,192.168.36.10,1,60,0,0,0,0,gcbra0699,127.0.0.1,1494257994.206021	CZIMfh3g7NAr9QkV5	192.168.36.10	26777	192.168.21.10	7800	tcp	-	-	-	-	S0	T	T	0	S	1	60	0	0	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:39:56.059Z,45205,127.0.0.1,bro_conn-1830426979,156,<13>May  8 15:39:56 gcBRA0699 bro25_conn: ,6521294498,1,0.0.0.0/514/tcp,2af9-184b30ea2,11001,true,true,s,2017-05-08T15:39:54.206Z, ,7800,192.168.21.10,s0,czimfh3g7nar9qkv5,bro_conn,df4gcb98-94d7-4fcc-b61f-30da28e93808#1108,"{""id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808#1108"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1107,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11001,"[""1.1.2430""]", 
(empty),35428,172.20.36.143,1,76,0,4,216,0,gcbra0699,127.0.0.1,1494257694.621615	CxqNg73xIB6UE7KTx8	172.20.36.143	35428	172.22.19.22	443	tcp	-	0.148763	0	0	S1	T	T	0	Sh	1	76	4	216	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:39:56.059Z,45205,127.0.0.1,bro_conn-1830426979,165,<13>May  8 15:39:56 gcBRA0699 bro25_conn: ,6521294505,1,0.0.0.0/514/tcp,2af9-184b30ea9,11001,true,true,sh,2017-05-08T15:34:54.621Z,0.148763,443,172.22.19.22,s1,cxqng73xib6ue7ktx8,bro_conn,df4gcb98-94d7-4fcc-b61f-30da28e93808#1109,"{""id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808#1109"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1108,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11001, , 
(empty),39044,172.21.25.80,1,64,0,0,0,0,gcidn0699,127.0.0.1,1494257879.119586	CKHm7c4B2rZIWDoVba	172.21.25.80	39044	172.20.244.16	3550	tcp	-	-	-	-	S0	T	T	0	S	1	64	0	0	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:00.783Z,50812,127.0.0.1,bro_conn-1830426979,156,<13>May  8 15:38:00 gcIDN0699 bro25_conn: ,6467238852,1,0.0.0.0/514/tcp,2afd-1817a3bc4,11005,true,true,s,2017-05-08T15:37:59.119Z, ,3550,172.20.244.16,s0,ckhm7c4b2rziwdovba,bro_conn,df4gcb98-94d7-4fcc-b61f-30da28e93808#1144,"{""id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808#1144"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1143,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),65046,172.21.25.80,1,64,0,3,136,0,gcidn0699,127.0.0.1,1494257874.166207	CnwsKbphw5QY6Wxdd	172.21.25.80	65046	172.20.244.16	3855	tcp	-	0.000918	0	0	RSTR	T	T	0	Shr	1	64	3	136	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:00.783Z,50812,127.0.0.1,bro_conn-1830426979,168,<13>May  8 15:38:00 gcIDN0699 bro25_conn: ,6467238854,1,0.0.0.0/514/tcp,2afd-1817a3bc6,11005,true,true,shr,2017-05-08T15:37:54.166Z,0.000918,3855,172.20.244.16,rstr,cnwskbphw5qy6wxdd,bro_conn,df4gcb98-94d7-4fcc-b61f-30da28e93808#1145,"{""id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808#1145"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1144,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),63227,172.21.25.80,1,64,0,3,136,0,gcidn0699,127.0.0.1,1494257874.191172	CGfUSI6LUAXKPlXsf	172.21.25.80	63227	172.20.244.16	6346	tcp	-	0.000944	0	0	RSTR	T	T	0	Shr	1	64	3	136	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:00.783Z,50812,127.0.0.1,bro_conn-1830426979,168,<13>May  8 15:38:00 gcIDN0699 bro25_conn: ,6467238856,1,0.0.0.0/514/tcp,2afd-1817a3bc8,11005,true,true,shr,2017-05-08T15:37:54.191Z,0.000944,6346,172.20.244.16,rstr,cgfusi6luaxkplxsf,bro_conn,df4gcb98-94d7-4fcc-b61f-30da28e93808#1146,"{""id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808#1146"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1145,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),62699,172.20.44.23,1,48,0,1,40,0,gcidn0699,127.0.0.1,1494257874.206731	CSdAuo4XQE4Ng1bCRg	172.20.44.23	62699	23.15.7.99	80	tcp	-	0.000313	0	0	REJ	T	F	0	Sr	1	48	1	40	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:00.783Z,50812,127.0.0.1,bro_conn-1830426979,161,<13>May  8 15:38:00 gcIDN0699 bro25_conn: ,6467238859,1,0.0.0.0/514/tcp,2afd-1817a3bcb,11005,true,false,sr,2017-05-08T15:37:54.206Z,0.000313,80,23.15.7.99,rej,csdauo4xqe4ng1bcrg,bro_conn,df4gcb98-94d7-4fcc-b61f-30da28e93808#1148,"{""id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808#1148"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1147,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv,united states,us,ashburn,akamai.com,akamai technologies inc.,39.04372024536133,-77.48748779296875,virginia,cdn,11005, , 
(empty),48836,172.21.25.80,1,64,0,3,136,0,gcidn0699,127.0.0.1,1494257874.236898	CNBOty3QAoLiScbd4k	172.21.25.80	48836	172.20.244.16	13819	tcp	-	0.000786	0	0	RSTR	T	T	0	Shrh	1	64	3	136	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:00.783Z,50812,127.0.0.1,bro_conn-1830426979,171,<13>May  8 15:38:00 gcIDN0699 bro25_conn: ,6467238861,1,0.0.0.0/514/tcp,2afd-1817a3bcd,11005,true,true,shrh,2017-05-08T15:37:54.236Z,0.000786,13819,172.20.244.16,rstr,cnboty3qaoliscbd4k,bro_conn,df4gcb98-94d7-4fcc-b61f-30da28e93808#1149,"{""id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808#1149"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""df4gcb98-94d7-4fcc-b61f-30da28e93808"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1148,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
